Transaction_ID,Invoice_Number,Vendor,Department,Amount,Invoice_Date,Due_Date,Payment_Date,Payment_Method,PO_Status,Country,Currency,High_Value,Missing_PO,Late_Payment,Duplicate_Invoice,Risk_Score,Risk_Level
TRX100187,INV200187,CDW,Legal,9802.27,2026-06-15,2026-07-15,2026-08-02,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX100188,INV200188,Oracle,Finance,6114.97,2025-11-03,2025-12-03,2025-12-04,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100189,INV200189,NVIDIA,Legal,54857.8,2025-10-12,2025-11-11,2025-11-08,Check,Yes,Canada,CAD,True,False,False,False,1,Medium
TRX100190,INV200190,EY,Marketing,4040.54,2026-01-15,2026-02-14,2026-02-07,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX100191,INV200191,Deloitte,Legal,67664.15,2026-01-05,2026-02-04,2026-02-16,ACH,No,United States,USD,True,True,True,False,4,High
TRX100192,INV200192,KPMG,Sales,8542.98,2025-11-13,2025-12-13,2025-12-10,Credit Card,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX100193,INV200193,Intel,Operations,742.9,2025-11-03,2025-12-03,2025-11-27,Check,Yes,Germany,EUR,False,False,False,False,0,Low
TRX100194,INV200194,Oracle,R&D,2319.99,2026-07-07,2026-08-06,2026-09-16,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100195,INV200195,PwC,Customer Service,8056.25,2026-01-13,2026-02-12,2026-02-11,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX100196,INV200196,KPMG,Supply Chain,4153.39,2026-06-15,2026-07-15,2026-07-07,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX100197,INV200197,Deloitte,HR,8307.63,2026-02-21,2026-03-23,2026-03-22,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX100198,INV200198,Microsoft,Compliance,1614.85,2025-08-22,2025-09-21,2025-09-16,Check,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX100199,INV200199,Deloitte,IT,20024.21,2026-08-04,2026-09-03,2026-09-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100200,INV200200,Apple,Supply Chain,5958.9,2026-06-05,2026-07-05,2026-06-27,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX100201,INV200201,EY,Finance,11134.94,2026-07-24,2026-08-23,2026-08-23,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX100202,INV200202,EY,Legal,399.83,2026-07-09,2026-08-08,2026-08-17,ACH,No,United States,USD,False,True,True,False,3,High
TRX100203,INV200203,Lenovo,IT,6917.27,2026-06-10,2026-07-10,2026-07-06,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100204,INV200204,Intel,Compliance,39367.99,2025-10-03,2025-11-02,2025-11-09,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100205,INV200205,Intel,Sales,2747.97,2026-01-28,2026-02-27,2026-02-18,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX100206,INV200206,HP,Sales,185346.62,2025-10-21,2025-11-20,2025-12-05,ACH,Yes,Canada,CAD,True,False,True,False,2,Medium
TRX100207,INV200207,KPMG,Supply Chain,8802.85,2025-12-28,2026-01-27,2026-01-18,Check,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX100208,INV200208,Cisco,Customer Service,600.35,2025-08-25,2025-09-24,2025-09-24,Wire,Yes,United States,USD,False,False,False,True,4,High
TRX100209,INV200209,Amazon,Legal,2718.28,2025-12-20,2026-01-19,2026-01-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100210,INV200210,Cisco,HR,827.96,2026-07-30,2026-08-29,2026-08-27,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX100211,INV200211,Amazon,Marketing,109085.56,2025-11-09,2025-12-09,2025-12-15,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX100212,INV200212,CDW,Supply Chain,498.52,2026-05-17,2026-06-16,2026-06-11,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX100213,INV200213,Deloitte,Marketing,6169.37,2026-01-17,2026-02-16,2026-02-15,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX100214,INV200214,Deloitte,Supply Chain,5672.95,2026-01-05,2026-02-04,2026-01-25,ACH,Yes,Japan,JPY,False,False,False,False,0,Low
TRX100215,INV200215,EY,IT,39012.97,2026-07-20,2026-08-19,2026-08-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100216,INV200216,EY,Customer Service,608.42,2026-08-03,2026-09-02,2026-08-31,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX100217,INV208966,IBM,Compliance,412.55,2026-02-23,2026-03-25,2026-04-13,ACH,Yes,United States,USD,False,False,True,True,4,High
TRX100218,INV200218,HP,Engineering,5068.01,2026-04-23,2026-05-23,2026-05-20,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX100219,INV200219,IBM,Supply Chain,3317.99,2025-09-29,2025-10-29,2025-10-27,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX100220,INV200220,PwC,HR,6791.1,2025-11-20,2025-12-20,2025-12-31,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100221,INV200221,Cisco,Sales,3055.14,2026-07-24,2026-08-23,2026-09-17,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX100222,INV200222,KPMG,HR,5648.83,2026-03-03,2026-04-02,2026-05-11,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100223,INV200223,Lenovo,Legal,48184.35,2026-02-18,2026-03-20,2026-03-25,ACH,No,United States,USD,False,True,True,False,3,High
TRX100224,INV200224,Accenture,Operations,4842.88,2026-05-04,2026-06-03,2026-06-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100225,INV200225,Amazon,Customer Service,19571.28,2025-08-24,2025-09-23,2025-09-21,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100226,INV200226,Intel,Engineering,6843.8,2026-03-05,2026-04-04,2026-04-02,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX100227,INV200227,KPMG,Procurement,7583.52,2026-02-04,2026-03-06,2026-02-28,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100228,INV200228,EY,Sales,7258.87,2026-06-12,2026-07-12,2026-08-26,Check,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX100229,INV200229,Microsoft,Compliance,5004.3,2025-09-30,2025-10-30,2025-12-12,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX100230,INV200230,EY,Customer Service,9831.64,2026-07-21,2026-08-20,2026-08-20,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX100231,INV200231,Deloitte,Procurement,8107.26,2025-09-02,2025-10-02,2025-09-29,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100232,INV200232,Intel,R&D,6776.57,2025-10-11,2025-11-10,2025-11-09,Check,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX100233,INV200233,Deloitte,HR,6725.63,2026-03-09,2026-04-08,2026-03-31,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100234,INV200234,Lenovo,Sales,2743.24,2026-04-08,2026-05-08,2026-05-07,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX100235,INV200235,Google,Finance,4707.41,2025-10-29,2025-11-28,2025-11-28,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX100236,INV200236,SAP,Engineering,9169.69,2025-09-16,2025-10-16,2025-10-15,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX100237,INV200237,Accenture,Engineering,106043.73,2026-06-25,2026-07-25,2026-08-09,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX100238,INV200238,Cisco,R&D,7571.92,2025-11-02,2025-12-02,2025-12-04,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100239,INV200239,EY,Accounting,5521.73,2026-03-09,2026-04-08,2026-04-07,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX100240,INV200240,Accenture,Accounting,7197.49,2026-03-18,2026-04-17,2026-04-15,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100241,INV200241,HP,Procurement,5632.09,2026-01-04,2026-02-03,2026-01-28,Wire,Yes,Mexico,MXN,False,False,False,False,1,Medium
TRX100242,INV200242,Cisco,Customer Service,4294.6,2026-03-05,2026-04-04,2026-04-13,Credit Card,Yes,United States,USD,False,False,True,False,1,Medium
TRX100243,INV200243,KPMG,Finance,1881.82,2026-02-11,2026-03-13,2026-03-13,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX100244,INV200244,Lenovo,Procurement,46270.69,2026-07-12,2026-08-11,2026-08-11,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX100245,INV200245,NVIDIA,Accounting,5418.86,2025-10-17,2025-11-16,2025-11-09,Wire,Yes,Japan,JPY,False,False,False,False,1,Medium
TRX100246,INV200246,Accenture,Operations,26965.12,2026-04-23,2026-05-23,2026-05-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100247,INV200247,Amazon,Finance,26769.62,2025-10-30,2025-11-29,2025-12-14,Check,Yes,United States,USD,False,False,True,False,1,Medium
TRX100248,INV200248,CDW,Finance,6753.03,2025-12-26,2026-01-25,2026-01-29,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX100249,INV200249,Cisco,R&D,12257.76,2026-04-06,2026-05-06,2026-04-30,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100250,INV200250,EY,Customer Service,42735.3,2025-11-21,2025-12-21,2025-12-13,Credit Card,Yes,United States,USD,False,False,False,False,0,Low
TRX100251,INV200251,Adobe,Finance,5957.5,2025-11-27,2025-12-27,2025-12-30,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100252,INV200252,NVIDIA,Operations,7879.47,2026-05-06,2026-06-05,2026-06-01,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX100253,INV200253,PwC,Procurement,2330.91,2025-08-30,2025-09-29,2025-10-02,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX100254,INV200254,HP,Supply Chain,3945.35,2026-01-18,2026-02-17,2026-02-12,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX100255,INV200255,Apple,Supply Chain,17619.26,2026-08-04,2026-09-03,2026-09-03,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100256,INV200256,EY,Engineering,2248.46,2026-08-03,2026-09-02,2026-08-28,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100257,INV200257,Cisco,Engineering,9995.76,2025-08-30,2025-09-29,2025-09-22,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX100258,INV200258,Google,Supply Chain,2902.29,2025-10-21,2025-11-20,2025-11-20,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100259,INV200259,KPMG,Procurement,9815.05,2025-11-09,2025-12-09,2025-12-04,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX100260,INV200260,EY,Compliance,1544.63,2026-07-11,2026-08-10,2026-08-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100261,INV200261,Intel,Sales,8350.29,2026-06-22,2026-07-22,2026-07-22,Check,Yes,Canada,CAD,False,False,False,False,0,Low
TRX100262,INV200262,KPMG,Engineering,4956.9,2026-06-21,2026-07-21,2026-07-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100263,INV200263,PwC,Operations,128591.66,2025-12-17,2026-01-16,2026-01-18,Check,Yes,Canada,CAD,True,False,True,False,2,Medium
TRX100264,INV200264,HP,Marketing,19257.34,2025-09-30,2025-10-30,2025-10-31,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100265,INV200265,CDW,Procurement,255.74,2026-06-05,2026-07-05,2026-07-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100266,INV200266,SAP,Finance,7008.8,2026-04-18,2026-05-18,2026-05-10,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100267,INV200267,Cisco,Customer Service,8170.62,2026-03-15,2026-04-14,2026-04-10,ACH,No,United States,USD,False,True,False,False,2,Medium
TRX100268,INV200268,Google,Engineering,6872.01,2026-07-31,2026-08-30,2026-09-10,Credit Card,Yes,United States,USD,False,False,True,False,1,Medium
TRX100269,INV200269,Lenovo,Legal,4812.45,2026-03-31,2026-04-30,2026-04-22,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100270,INV200270,Intel,Customer Service,196075.96,2025-08-06,2025-09-05,2025-09-20,ACH,Yes,Mexico,MXN,True,False,True,False,2,Medium
TRX100271,INV200271,EY,Procurement,9249.18,2026-05-30,2026-06-29,2026-06-23,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX100272,INV200272,Intel,Finance,138055.42,2025-11-21,2025-12-21,2026-01-02,Wire,Yes,United States,USD,True,False,True,False,3,High
TRX100273,INV200273,EY,Sales,8509.48,2026-04-03,2026-05-03,2026-05-01,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100274,INV200274,Apple,Supply Chain,23834.38,2026-07-13,2026-08-12,2026-08-05,Wire,Yes,Canada,CAD,False,False,False,False,1,Medium
TRX100275,INV200275,CDW,Legal,98956.5,2025-09-22,2025-10-22,2025-10-19,ACH,Yes,United Kingdom,GBP,True,False,False,False,1,Medium
TRX100276,INV200276,HP,Marketing,6640.65,2025-09-15,2025-10-15,2025-10-14,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100277,INV206059,Adobe,Marketing,7860.51,2025-09-12,2025-10-12,2025-10-08,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX100278,INV200278,SAP,Procurement,2770.69,2026-02-22,2026-03-24,2026-03-16,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100279,INV200279,Amazon,Finance,5586.78,2025-11-11,2025-12-11,2025-12-06,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX100280,INV200280,Apple,Engineering,185781.14,2026-03-13,2026-04-12,2026-05-16,ACH,Yes,United States,USD,True,False,True,False,2,Medium
TRX100281,INV200281,Adobe,IT,1544.75,2026-04-23,2026-05-23,2026-05-17,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100282,INV200282,Adobe,Sales,29832.1,2025-10-17,2025-11-16,2025-11-13,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX100283,INV200283,Intel,Compliance,8060.36,2026-03-24,2026-04-23,2026-04-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100284,INV200284,CDW,Marketing,6071.79,2025-11-08,2025-12-08,2025-12-05,ACH,No,United Kingdom,GBP,False,True,False,False,2,Medium
TRX100285,INV200285,SAP,Engineering,4960.97,2026-01-29,2026-02-28,2026-02-21,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX100286,INV200286,NVIDIA,Accounting,79970.01,2026-07-01,2026-07-31,2026-08-21,Wire,Yes,United Kingdom,GBP,True,False,True,False,3,High
TRX100287,INV200287,Accenture,Engineering,7997.09,2026-06-09,2026-07-09,2026-07-11,Wire,Yes,United States,USD,False,False,True,True,5,High
TRX100288,INV200288,KPMG,Marketing,2496.01,2025-09-06,2025-10-06,2025-10-02,Wire,Yes,South Korea,KRW,False,False,False,True,4,High
TRX100289,INV200289,KPMG,Customer Service,5115.47,2026-01-06,2026-02-05,2026-03-15,ACH,Yes,United Kingdom,GBP,False,False,True,False,1,Medium
TRX100290,INV200290,PwC,Customer Service,941.32,2025-11-13,2025-12-13,2025-12-24,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX100291,INV200291,EY,Operations,4056.22,2025-08-05,2025-09-04,2025-09-17,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100292,INV200292,Deloitte,Engineering,5847.13,2026-05-13,2026-06-12,2026-06-09,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100293,INV200293,Deloitte,Marketing,343.17,2026-03-25,2026-04-24,2026-04-20,Check,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX100294,INV200294,IBM,HR,4607.79,2025-11-07,2025-12-07,2025-12-04,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX100295,INV200295,Accenture,HR,542.36,2026-05-02,2026-06-01,2026-06-02,Wire,Yes,United States,USD,False,False,True,False,2,Medium
TRX100296,INV200296,Oracle,Engineering,1827.09,2026-02-21,2026-03-23,2026-03-21,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX100297,INV200297,Oracle,Marketing,4378.13,2026-01-07,2026-02-06,2026-02-05,Check,Yes,United States,USD,False,False,False,True,3,High
TRX100298,INV200298,Dell Technologies,Engineering,2855.61,2025-08-07,2025-09-06,2025-09-19,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX100299,INV200299,Oracle,HR,4629.75,2025-08-31,2025-09-30,2025-09-27,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100300,INV200300,CDW,Legal,3544.45,2026-06-23,2026-07-23,2026-08-02,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX100301,INV200301,CDW,Customer Service,1426.08,2026-06-30,2026-07-30,2026-07-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100302,INV200302,Lenovo,Legal,5790.58,2026-02-19,2026-03-21,2026-03-18,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100303,INV200303,Oracle,Supply Chain,2959.46,2026-06-05,2026-07-05,2026-07-02,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX100304,INV200304,KPMG,Marketing,3901.05,2026-03-05,2026-04-04,2026-04-04,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100305,INV200305,Accenture,Procurement,5697.44,2025-09-27,2025-10-27,2025-10-31,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100306,INV209377,Oracle,R&D,7450.93,2025-09-19,2025-10-19,2025-10-28,ACH,Yes,United States,USD,False,False,True,True,4,High
TRX100307,INV200307,PwC,Compliance,131306.51,2025-11-24,2025-12-24,2026-01-06,Wire,Yes,Japan,JPY,True,False,True,False,3,High
TRX100308,INV200308,Amazon,Engineering,40053.82,2026-06-29,2026-07-29,2026-07-19,ACH,Yes,Mexico,MXN,False,False,False,False,0,Low
TRX100309,INV200309,Accenture,Compliance,166344.75,2026-05-22,2026-06-21,2026-06-20,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX100310,INV200310,HP,Marketing,7870.01,2026-06-15,2026-07-15,2026-07-28,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100311,INV200311,PwC,Marketing,7070.13,2026-06-29,2026-07-29,2026-07-23,Credit Card,Yes,Germany,EUR,False,False,False,False,0,Low
TRX100312,INV200312,Amazon,Marketing,167853.66,2025-10-19,2025-11-18,2025-12-12,Check,Yes,Mexico,MXN,True,False,True,False,2,Medium
TRX100313,INV200313,Google,Marketing,43139.27,2025-11-03,2025-12-03,2025-12-14,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100314,INV200314,HP,Legal,6372.91,2025-09-10,2025-10-10,2025-10-12,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100315,INV200315,NVIDIA,Procurement,99093.39,2026-05-16,2026-06-15,2026-06-06,Wire,Yes,United States,USD,True,False,False,False,2,Medium
TRX100316,INV200316,NVIDIA,Compliance,5390.8,2026-06-23,2026-07-23,2026-07-19,Wire,Yes,United States,USD,False,False,False,False,1,Medium
TRX100317,INV200317,SAP,HR,1392.88,2025-12-30,2026-01-29,2026-02-11,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100318,INV200318,Amazon,Operations,28383.27,2026-03-19,2026-04-18,2026-04-10,ACH,Yes,United Kingdom,GBP,False,False,False,False,0,Low
TRX100319,INV200319,Cisco,Engineering,182322.16,2025-09-29,2025-10-29,2025-10-23,ACH,Yes,United States,USD,True,False,False,False,1,Medium
TRX100320,INV200320,Oracle,Finance,3124.54,2026-07-10,2026-08-09,2026-08-02,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100321,INV207999,Cisco,Procurement,5977.43,2026-06-16,2026-07-16,2026-07-13,ACH,Yes,Mexico,MXN,False,False,False,True,3,High
TRX100322,INV200322,HP,Engineering,801.2,2026-07-27,2026-08-26,2026-08-17,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100323,INV200323,Lenovo,R&D,44979.89,2026-05-27,2026-06-26,2026-06-26,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100324,INV200324,Oracle,Procurement,2209.25,2026-06-22,2026-07-22,2026-08-06,ACH,Yes,Mexico,MXN,False,False,True,False,1,Medium
TRX100325,INV200325,Apple,Accounting,1319.26,2025-08-13,2025-09-12,2025-09-18,Credit Card,Yes,United States,USD,False,False,True,False,1,Medium
TRX100326,INV200326,Adobe,Operations,5578.63,2026-04-30,2026-05-30,2026-05-29,ACH,Yes,United States,USD,False,False,False,True,3,High
TRX100327,INV200327,SAP,Sales,5144.27,2025-12-03,2026-01-02,2026-01-07,ACH,Yes,Canada,CAD,False,False,True,False,1,Medium
TRX100328,INV200328,Google,Procurement,2486.71,2026-07-10,2026-08-09,2026-07-31,ACH,No,Japan,JPY,False,True,False,False,2,Medium
TRX100329,INV200329,Intel,Marketing,8405.84,2026-05-24,2026-06-23,2026-06-21,Wire,Yes,United Kingdom,GBP,False,False,False,False,1,Medium
TRX100330,INV200330,Apple,Finance,236.55,2026-06-16,2026-07-16,2026-07-06,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX100331,INV200331,Deloitte,R&D,7047.93,2026-05-27,2026-06-26,2026-06-24,ACH,Yes,United States,USD,False,False,False,False,0,Low
TRX100332,INV200332,Apple,Supply Chain,196147.01,2025-11-09,2025-12-09,2025-12-04,ACH,Yes,Mexico,MXN,True,False,False,False,1,Medium
TRX100333,INV200333,Apple,IT,7326.59,2026-05-19,2026-06-18,2026-06-19,ACH,Yes,United States,USD,False,False,True,False,1,Medium
TRX100334,INV200334,CDW,Customer Service,6694.19,2025-09-12,2025-10-12,2025-10-04,ACH,Yes,Canada,CAD,False,False,False,False,0,Low
TRX100335,INV200335,Oracle,Procurement,128450.8,2026-06-19,2026-07-19,2026-07-31,ACH,Yes,Canada,CAD,True,False,True,False,2,Medium
TRX100336,INV205580,Adobe,Engineering,40857.21,2026-06-14,2026-07-14,2026-07-10,ACH,Yes,Canada,CAD,False,False,False,True,3,High
TRX100337,INV200337,EY,Operations,4606.46,2025-10-24,2025-11-23,2025-11-20,Check,Yes,United States,USD,False,False,False,False,0,Low
TRX100338,INV200338,Amazon,Customer Service,1241.8,2026-05-29,2026-06-28,2026-06-29,ACH,Yes,United States,USD,False,False,True,False,1,Medium
